Claim ID,Claim Description,Date of Claim,Claim Amount,Policyholder ID,Vehicle Make/Model,Adjuster Notes,Claim Location,Previous Claims Count,Fraudulent
e41cb86f-56cb-4e60-a5d7-03dcc32ef193,Tire blowout on freeway,4/8/25,4374.49,63806,Chevrolet Malibu,Son possible million ago generation.,Nortonchester,1,0
b7659a7e-d9eb-4cf7-ab03-8e1b113d965b,Side mirror damaged while parked,6/6/25,3519.73,27358,Nissan Altima,Sing sort argue through everyone.,Robertaton,1,0
cc748cd0-0066-47e1-9d22-9788fc8511e5,Minor fender bender in parking lot,9/4/24,4662.27,10079,Ford F-150,Seat decide shoulder example trial myself write.,East Mike,0,0
f309e2cc-d043-4313-91b6-8cebce729918,Tire blowout on freeway,1/27/25,1440.14,70752,Volkswagen Jetta,Major address truth front community world keep car.,Port Travis,1,0
a85e6215-df9e-4153-a0b6-7493f9a48971,Rear-ended at traffic light,11/16/24,4609.63,83759,Ford F-150,Ten heart leg cold Mrs garden.,South Markfurt,0,0
e4512730-106c-469f-a56c-d8a1bf855174,Minor fender bender in parking lot,3/16/25,2754.06,66119,Honda Civic,On church send fire wonder least station.,Port Cynthia,3,0
90b35c9c-446a-4ba5-b6de-c36528d2c189,Tire blowout on freeway,5/15/25,3301.65,49828,Toyota Camry,Second various argue this necessary her a.,Lake Frank,0,0
94818d26-eb8d-422c-909c-6d8da3de2f3c,Exaggerated injury report,12/17/24,9575.98,74958,Volkswagen Jetta,Field because main scene.,Jennifertown,2,1
c1b6ef56-7978-4323-a463-5e802f3d8d30,Side mirror damaged while parked,5/5/25,5450.15,78143,Subaru Outback,Place whatever cut sense.,Melindaside,0,0
945e9727-e435-4685-a2af-8b2b0125f1db,Windshield cracked on highway,6/11/25,1280.48,25709,Honda Civic,Quickly military hit light win message value major.,Robertside,1,0
4ed3c856-571f-424a-9ad9-0c27fdeee48e,Photos do not match accident report,10/26/24,9507.71,80699,Chevrolet Malibu,Once fill do page help fire.,Laceyfort,2,1
2b588bac-9bbf-4e41-9892-cf53290273c9,Rear-ended at traffic light,2/3/25,2621.43,99779,Nissan Altima,Wish suffer minute evidence job.,East Donald,1,0
7285d5f4-2261-4627-a185-42fa050eb6df,Tire blowout on freeway,3/25/25,3896.1,84444,Honda Civic,In its back the pay.,New Ariel,1,0
cfa22229-11da-4b41-9812-47c2e81b0911,Tire blowout on freeway,8/1/24,4051.76,63753,Toyota Camry,Impact energy maybe hair last.,Michelleview,0,0
ccd95471-fb66-406a-aaee-650beb3f1cb7,Minor fender bender in parking lot,1/15/25,1082.97,43082,Kia Sorento,Issue student four fast.,New Jacob,1,0
ab746973-ee68-46dc-93c4-02b187c5e399,Side mirror damaged while parked,7/12/25,534.39,64735,Hyundai Elantra,Long another want security say.,Port Deborah,0,0
33b8ff1f-801a-4585-887b-407a5161d5e7,Rear-ended at traffic light,1/17/25,5463.02,66769,Kia Sorento,Special speech threat throughout behavior former TV.,Shawnberg,1,0
ec101950-3344-422b-b63e-894f27e6bdbb,Minor fender bender in parking lot,9/10/24,4514.73,56921,Toyota Camry,Fly way but figure reveal away.,East Katherineburgh,2,0
dbe33f92-81b4-4932-853f-f89af504a9dc,Side mirror damaged while parked,10/24/24,1264.88,85666,BMW 3 Series,Pay which writer.,Greenview,1,0
17d1424d-b111-40d6-bdcb-33a1cc0043cc,Rear-ended at traffic light,4/24/25,700.81,45967,Subaru Outback,Point necessary book maybe decide miss.,Aaronburgh,3,0
4595b704-ce20-4b72-9d70-a242b4a6e6d0,Exaggerated injury report,2/27/25,7620.97,49236,BMW 3 Series,Fall sing ago.,Martinezfurt,1,1
c268d8ae-b9c9-4fe8-b139-28cd0c4f29f5,Vehicle not at the scene,5/4/25,8588.13,54332,Subaru Outback,Get mother soldier.,Port Debraside,0,1
9c8d5b44-94ce-42f4-a193-f6b3150925a5,Windshield cracked on highway,4/28/25,460.56,58982,Kia Sorento,Morning time design expect.,West Andrewmouth,0,0
23a862e7-1006-4173-89d9-0a1f1fb9986d,Minor fender bender in parking lot,8/16/24,2852.49,59751,Volkswagen Jetta,Help sign likely bill he drug.,Lake Edward,2,0
7289308c-c363-4eaf-9357-8bc82878b0bc,Tire blowout on freeway,8/16/24,1515.56,50917,BMW 3 Series,Because remember both yard.,Farrellhaven,1,0
88f6c954-0188-42a1-96a5-7046ec6bc787,Side mirror damaged while parked,8/13/24,4411.16,83537,Subaru Outback,Consumer instead every.,South Reneeside,1,0
e9f5ba89-7a64-4528-a0cb-aa4a6e523bb6,Tire blowout on freeway,3/13/25,2097.95,17995,Nissan Altima,Generation west catch.,Scottmouth,1,0
137d0fda-cc46-4d43-b909-5615f98d66a9,Exaggerated injury report,2/4/25,8479.67,82613,Chevrolet Malibu,Daughter single consider government paper.,West Richardshire,2,1
0c752d53-a317-4d10-aec1-d7691a07dc2e,Rear-ended at traffic light,5/10/25,3707.94,30999,Nissan Altima,Station however nation people where poor.,Port Ryanborough,3,0
dbc3dad1-d7aa-47aa-9d4a-56319451c8c4,Side mirror damaged while parked,10/7/24,3208.82,68397,Chevrolet Malibu,Almost activity beyond entire million another.,North Andrew,1,0
3e87cb42-d9c7-4967-b0fe-8584adec8afe,Side mirror damaged while parked,8/2/24,2587.02,74201,Volkswagen Jetta,Manager answer big continue.,Joshuaborough,0,0
f139c640-c7dc-4aa4-b7df-f0208871ad62,Tire blowout on freeway,9/8/24,4127.06,29350,Subaru Outback,Young hope knowledge meeting somebody.,Hallmouth,0,0
84966fcd-eb2c-4b0e-adeb-e5ead9f85903,Minor fender bender in parking lot,7/2/25,5729.36,79160,Toyota Camry,Organization base tonight sit wear they.,South Howard,0,0
8fbfb7ea-c40d-48c1-a4a6-21db8e5f27d2,Side mirror damaged while parked,7/23/25,1757.71,26108,Hyundai Elantra,Continue woman mother serve experience.,Greeneport,1,0
6e4c4e21-e34b-4888-bf8d-9a4d1bbd9844,Windshield cracked on highway,4/20/25,3950.67,67027,BMW 3 Series,Candidate leader several degree TV learn address.,Peterchester,0,0
f7ac1d79-9fe8-4339-9a64-0222bca4c27f,Windshield cracked on highway,11/2/24,3620.7,58447,Hyundai Elantra,Western I I professor why open.,Port Lynnville,0,0
027ed336-4fcb-4639-b9a3-c528823b2279,Minor fender bender in parking lot,1/28/25,4445.82,92079,Hyundai Elantra,Serve result why interesting base effect per.,Derrickmouth,0,0
71c54f5e-467f-4c60-bef8-82514a5e4366,Minor fender bender in parking lot,12/19/24,6315.78,17822,Volkswagen Jetta,Yeah office do many cell relate arrive.,South Christopher,1,0
a42adc1c-80b8-4c11-8720-6991e19b9ab8,Exaggerated injury report,3/25/25,8621.81,54630,Kia Sorento,Both join instead behavior floor meet.,North Sherryborough,1,1
fa8b5416-fe95-4094-8e84-5f0a3fc68f04,Rear-ended at traffic light,10/31/24,1841.54,41922,Kia Sorento,Some chance place point authority if.,New Teresaville,2,0
ec689e6c-5ba8-4d05-81bf-6dfdb224c575,Windshield cracked on highway,12/24/24,3853.47,51485,Honda Civic,Individual thank collection now recent.,Anitatown,0,0
a24307e1-8d63-4fba-96ca-d041a9ee7356,Windshield cracked on highway,8/6/24,5442.59,17617,Subaru Outback,South friend build impact nice military common.,Danielchester,0,0
1fca5f5f-9aed-4892-a41b-a3afd83fb60b,Side mirror damaged while parked,10/12/24,2127.48,50574,Kia Sorento,Down theory artist relationship.,North Jacquelineborough,0,0
e29d5725-9542-4517-9f92-8bf38b9eda09,Windshield cracked on highway,5/11/25,1477.86,93961,BMW 3 Series,Few our off shake others way level matter.,Lake Jeremy,0,0
06cbd296-cbae-4988-a29e-6692e469b00b,Side mirror damaged while parked,3/8/25,3350.68,68630,BMW 3 Series,Carry create seem past.,Sarafort,2,0
b9d52bc2-a41a-42f3-89d7-6254000239e9,Rear-ended at traffic light,5/13/25,666.16,38999,Honda Civic,Three three figure network view another form fly.,West Ashleyport,0,0
c25a42b6-0a8e-485f-9efb-a1a980cea380,Minor fender bender in parking lot,8/11/24,5508.86,60985,Chevrolet Malibu,Late good language one appear.,South Troyfort,1,0
a99a956e-3cb4-42b4-bedb-b531b4670c6b,Side mirror damaged while parked,4/18/25,3628.53,13672,Chevrolet Malibu,What writer view just physical.,Coopershire,1,0
86d71e62-6e41-4635-8f83-7e037b703438,Minor fender bender in parking lot,1/20/25,3254.04,20204,Volkswagen Jetta,Collection but painting argue sit.,Meltonborough,0,0
cd755847-d5d8-4605-b877-c6a597a92832,Minor fender bender in parking lot,12/28/24,879.43,86279,BMW 3 Series,Home other start early however much.,Christopherfort,1,0
8fe783fd-0c6f-411f-a679-aeaa4faef6a8,Tire blowout on freeway,8/26/24,2199.14,40730,Kia Sorento,Same economic wide represent participant carry.,Port Brianland,0,0
01f8452f-858b-4fe2-a22f-e371369f67b2,Exaggerated injury report,3/7/25,5889.28,54818,Subaru Outback,Control leg structure few every ever.,Josephmouth,3,1
f9d1f744-d4ba-450e-bad1-4e13173adae1,Tire blowout on freeway,12/7/24,3288.07,83524,Hyundai Elantra,Concern experience produce.,Donaldburgh,0,0
7e013d11-5c27-44ed-80be-1b071c5b2e80,Minor fender bender in parking lot,1/5/25,2536.33,52145,BMW 3 Series,Eight month away population describe before deep eye.,Lindseyside,2,0
a9732e70-b35b-44f3-9619-77cf675bcc9d,Minor fender bender in parking lot,4/2/25,1821.02,44335,Nissan Altima,Inside despite day lay.,Leslieberg,0,0
f7978905-bcc7-46c3-9625-0f792f6df33c,Exaggerated injury report,12/14/24,6003.15,94415,Chevrolet Malibu,Edge authority trial forward behavior become require.,New Jill,1,1
3b291eb4-b23c-4ea6-bba2-a93dec49bd4b,Rear-ended at traffic light,6/14/25,6233.61,48215,Chevrolet Malibu,Upon summer direction factor near despite be sea.,New Danland,2,0
0d29daf6-f7a8-4407-9cab-52a9dd44ad07,Exaggerated injury report,11/24/24,6302.82,46079,Honda Civic,With wait boy speak prevent.,Aaronview,1,1
956d4020-3545-46bc-b9e7-a9ff4499b346,Photos do not match accident report,9/27/24,8122.74,58225,Ford F-150,Between he upon.,Elliottland,1,1
6d5fa1fd-7c14-4f58-a6ea-fcbb20d9e24c,Windshield cracked on highway,2/7/25,2851.67,44364,Chevrolet Malibu,Voice town budget stay activity.,Rossmouth,2,0
a9dde88c-70b8-46b0-afb2-05b0bb71e56a,Side mirror damaged while parked,2/7/25,1218.13,90651,Nissan Altima,Experience she most couple some stage light.,South Thomas,1,0
f650416c-ee4f-47be-a69d-f6c7c6547101,Photos do not match accident report,12/18/24,7470.48,58524,Kia Sorento,Really admit late similar.,Moraleschester,2,1
c8363998-5ef8-468f-8063-a3924f631cc3,Tire blowout on freeway,2/21/25,2962.46,76280,Nissan Altima,Ability never artist medical option thousand media.,Jenniferside,2,0
c44f744c-ca59-40d3-8bbb-d8aedc8b8bdb,Rear-ended at traffic light,4/23/25,4226.65,62892,Chevrolet Malibu,Establish TV election fast might mission begin.,East Kathleenton,1,0
7f7eafab-f05e-4a72-af5f-47aee6c37e88,Minor fender bender in parking lot,11/16/24,3761.64,18780,Chevrolet Malibu,Hear well story trouble interesting least picture.,Myersburgh,1,0
4b04afe1-f51e-4e1d-af96-629021a07121,Minor fender bender in parking lot,11/26/24,3080.98,24595,Ford F-150,Reflect drive activity would.,Theresaland,1,0
727671c2-327e-462e-bb1e-8ded7260132c,Minor fender bender in parking lot,8/20/24,3810.17,86045,Toyota Camry,Deal subject current little leader.,Port Carrieburgh,1,0
d98d0d00-49fe-42f9-a1e4-4d101c6ee27e,Tire blowout on freeway,9/2/24,1076.25,27531,Ford F-150,Onto child from white lead next.,West Joshuaburgh,1,0
e506b2f4-e49f-4738-a18e-a748b54dfadc,Minor fender bender in parking lot,2/20/25,2154.53,47098,Toyota Camry,Four free six.,North Nancybury,0,0
3f367c2b-1325-407f-b128-d8aae328c39b,Rear-ended at traffic light,3/8/25,2383.6,47534,Kia Sorento,Number pick let debate city company.,East Stephenville,0,0
6a3b7c7f-224f-493d-b383-fed235cb15ab,Minor fender bender in parking lot,9/15/24,3023.53,10412,Ford F-150,Community cut amount.,Erinborough,3,0
adc8af8d-8b67-4ee8-bee5-9541138736f8,Side mirror damaged while parked,12/6/24,1906.9,35763,Honda Civic,Prevent best address ground the.,Samuelport,1,0
91a24cfc-62bb-45d2-93b0-ac59a0c0550d,Rear-ended at traffic light,5/12/25,2807.24,27307,Volkswagen Jetta,Again pattern music center marriage team.,Kaneshire,0,0
3ff95638-261b-45ff-8f9c-a139e028fa48,Minor fender bender in parking lot,5/15/25,4484.05,76266,BMW 3 Series,Law boy ahead student particular sort though international.,Virginiabury,1,0
fc2fbc53-d6d7-493e-b196-567c30115b36,Side mirror damaged while parked,3/23/25,2135.23,78874,BMW 3 Series,Good nice write identify.,Anthonyborough,0,0
781d0813-693f-4aeb-8704-9069ba630570,Minor fender bender in parking lot,6/8/25,200,55031,Ford F-150,Nice various key option prevent no both.,Tylermouth,1,0
3d011445-50c9-4230-8ebe-93e8bd780d3d,Rear-ended at traffic light,4/6/25,1508.84,66702,Nissan Altima,Person country join administration work eye focus will.,East Brandon,1,0
00c3ab65-1780-46ac-ac44-0f21652ebc6b,Side mirror damaged while parked,2/27/25,2953.59,62050,Honda Civic,Center dark authority history successful forward difference direction.,South William,0,0
653ea46c-594d-48e2-b0ef-ef52aab2720e,Rear-ended at traffic light,12/4/24,2335.08,23021,Subaru Outback,Bed line follow good late value.,Washingtonchester,1,0
b7b5d9f5-432b-411b-98ea-8e9acade1942,Side mirror damaged while parked,11/24/24,1672.8,26202,Honda Civic,Artist organization own many report drive since.,West Stevenbury,1,0
15113885-2796-4849-9caf-d69737dbec0a,Tire blowout on freeway,8/25/24,1996.39,94544,Toyota Camry,Get perform determine trade early win low work.,Rodriguezmouth,1,0
3738b757-f1e7-4e4f-b701-1631cf1dc5bc,Windshield cracked on highway,2/6/25,4559.86,85467,Ford F-150,Meeting nearly serious study particular radio goal.,South Madison,1,0
c517f97f-99bf-4574-857a-e535d3c46bea,Photos do not match accident report,7/8/25,11235.96,78973,Nissan Altima,Finish carry agree term present step.,North Gary,3,1
a2063ea6-2452-4297-bc48-fbf4ee6d2186,Rear-ended at traffic light,5/31/25,2091.43,48684,Chevrolet Malibu,So with through son his.,South Michelleton,1,0
4c5848e6-258c-426f-bce7-3f9b2cd5521a,Rear-ended at traffic light,8/1/24,6020.08,97425,Kia Sorento,Itself environment manager great.,North Jeffrey,0,0
7dbd7e27-f390-427a-b536-1d9bfa770598,Side mirror damaged while parked,10/29/24,3204.8,75553,Volkswagen Jetta,Future above remain almost century another.,South Heather,1,0
59fd9638-9bfb-4a13-bfd3-6af810e6f7a8,Tire blowout on freeway,3/5/25,1796.26,13114,Volkswagen Jetta,Increase arm growth western least fast better.,Jessicaberg,0,0
9f285e44-c1c7-46d4-bd9e-52108df72d20,Windshield cracked on highway,8/21/24,4948.22,32780,Kia Sorento,Remember summer would down choose entire.,Amyfort,2,0
b97cbac1-de19-426e-8bf5-80bb910e14c3,Side mirror damaged while parked,4/10/25,3423.82,41619,BMW 3 Series,Rather again easy suffer include create.,South David,1,0
ff21936e-b677-4e26-8667-0ebba2f1e214,Side mirror damaged while parked,10/1/24,1938.22,32761,Nissan Altima,Medical culture movie song drug.,Dianaland,0,0
9cf5f358-57f5-478c-84ca-f214167cfa7a,Photos do not match accident report,5/25/25,9494.07,39784,Subaru Outback,Write these before set discussion wait camera.,Cindyfort,1,1
d7c818be-a83b-4c80-81b5-2034949c2eee,Minor fender bender in parking lot,11/7/24,1864.81,66297,Volkswagen Jetta,Blood author stand near same.,South Christianport,0,0
4dd9c081-e310-4c2d-9f02-cb7edf47c9fa,Tire blowout on freeway,11/4/24,3962.53,44273,Toyota Camry,Story itself see large fund.,Stephanietown,1,0
4d8fee86-8731-475b-a6c2-ed0e4857e729,Photos do not match accident report,7/21/25,9836.94,24233,Honda Civic,Rise writer other interview city.,West Carly,1,1
153f841b-10e1-4bf6-aff8-32329c10954a,Vehicle not at the scene,8/1/24,10183.43,69459,Chevrolet Malibu,Leader inside need chair.,Lisaland,3,1
eea5ebe0-98fd-4e8e-abc2-650f1940e8b3,Minor fender bender in parking lot,8/26/24,5698.91,77791,Honda Civic,Amount movie TV live mission.,New Deborahmouth,1,0
669dbf5e-90bc-4215-b977-f838eab5e65b,Windshield cracked on highway,9/18/24,393.41,14241,Chevrolet Malibu,Movement strong democratic hair issue science size.,North Shannonmouth,2,0
bbaf8884-8589-4c43-9c29-bd82f7bcecb1,Windshield cracked on highway,5/13/25,200,36474,Kia Sorento,Skin mission party interview.,Brianport,0,0
2910a593-d98e-47b6-86e1-7fc768701d19,Rear-ended at traffic light,7/28/24,989.17,40327,Ford F-150,Happen international take mention oil PM management.,Aprilberg,4,0
0f6e86e6-6d4b-40fa-a164-6d82c0809ecd,Rear-ended at traffic light,3/23/25,4369.5,79618,Subaru Outback,Institution and next church.,East Audrey,2,0
dc75c3d4-ea31-455e-b544-87f6e254c434,Side mirror damaged while parked,12/28/24,1441.8,89487,Volkswagen Jetta,In thus inside mention woman argue.,New Jessicachester,3,0
ae0766dd-5141-4a6c-8c33-14959414f067,Side mirror damaged while parked,3/10/25,3754.35,83633,Nissan Altima,Full brother bar campaign which.,Danielshire,0,0
67a8070d-fba1-42c3-ab8b-cc14797e9c26,Rear-ended at traffic light,1/4/25,2207.07,89612,Chevrolet Malibu,White mention similar make team consumer realize common.,New Crystalhaven,2,0
85fe2d54-a234-4371-bd96-e81bbea7ef9b,Minor fender bender in parking lot,10/6/24,3879.55,64497,Nissan Altima,More imagine man business party rather research agreement.,East Timothy,1,0
262f0fb5-57d1-4387-b8ea-b215225aae91,Side mirror damaged while parked,8/19/24,5717.06,12011,Honda Civic,Turn road none product strong offer.,Meghanville,3,0
e5ea7c97-365f-4389-ba04-365d491681db,Windshield cracked on highway,4/17/25,3935.32,30750,Nissan Altima,Practice least seek rise.,Clintontown,0,0
c89d1120-d505-46e1-9fff-233aeb4469f6,Tire blowout on freeway,1/1/25,2686.47,62283,Chevrolet Malibu,Respond begin dream bad task.,New Richard,1,0
b6f5e88a-29f7-4344-bced-7b05edba944b,Side mirror damaged while parked,7/1/25,1724.22,42757,Honda Civic,Coach white line know none avoid good.,Joelport,2,0
4e4fba8e-a60d-47cb-bec8-f6f7a2b0ef30,Tire blowout on freeway,5/11/25,3416.97,12606,Chevrolet Malibu,While authority happy some campaign.,Rodriguezbury,0,0
520eb933-add1-45bb-828c-a5cd684cb725,Windshield cracked on highway,8/29/24,5182.22,12936,Nissan Altima,None month none big.,Morganbury,0,0
f6973c84-17b2-411b-8df2-bc7c62dfbe1f,Windshield cracked on highway,8/19/24,825.22,44677,Honda Civic,If movie set forget political either quality.,Englishville,0,0
ab866a31-08f2-4997-a3ec-f34d585ffbbb,Rear-ended at traffic light,11/5/24,1340.54,28928,Ford F-150,Under government movement of nor happy rise.,Markmouth,2,0
ea5b4432-85c1-45dc-b3af-2d361afa0140,Minor fender bender in parking lot,6/4/25,3883.59,27821,Volkswagen Jetta,Yourself executive responsibility upon.,North Charles,1,0
33fd9f33-b638-4abb-9f27-3b55e3a8d98f,Tire blowout on freeway,8/4/24,3508.08,32012,Nissan Altima,Region well live west short accept send.,Kendrafort,1,0
51d789f7-8946-4c1b-be35-3aa4d806bdfd,Side mirror damaged while parked,8/1/24,4749.82,19632,Honda Civic,Thousand away manager medical line keep step.,Marthahaven,0,0
e7b3876d-db5e-44d0-b181-76beb5630a5d,Side mirror damaged while parked,3/10/25,2140.5,57443,Nissan Altima,Way leader sister dinner prevent add everything.,Lake Heatherburgh,1,0
79793497-0686-4c19-b50c-67003813b3c7,Side mirror damaged while parked,6/22/25,5313.16,72455,Nissan Altima,People concern TV of three.,Port Amy,1,0
5c8ea515-4819-49da-b8fd-900d42db8d36,Tire blowout on freeway,7/31/24,6009.14,50338,Kia Sorento,Article your size once because fly idea.,Jillmouth,1,0
4c990bd6-df41-4d9c-8a51-54d9fb094a5a,Side mirror damaged while parked,11/21/24,1772.7,12166,BMW 3 Series,Talk know they ahead.,Johnville,0,0
edec56fe-f508-4e13-ba39-15cbfda963f9,Rear-ended at traffic light,3/2/25,2994.94,55725,Volkswagen Jetta,Finish time nothing able police.,Robinsonhaven,3,0
46979f3f-57d3-441c-884f-d73ea962c07d,Rear-ended at traffic light,12/26/24,2352.31,39736,Subaru Outback,Decade animal century east.,North Robertville,1,0
3033d7cb-e21f-42c2-82b0-bf67ae7edf7c,Minor fender bender in parking lot,7/4/25,1670.94,84125,Volkswagen Jetta,Since position and season where day.,Rodneychester,4,0
d9804681-1cbf-48dd-9314-4d858f3bd2bb,Minor fender bender in parking lot,6/16/25,4831.55,41995,Toyota Camry,Million think focus seem president visit manage.,Youngburgh,0,0
01751009-d982-4b8c-9996-411a55c864b4,Rear-ended at traffic light,6/12/25,3873.15,36508,Chevrolet Malibu,Figure hair under forget Mr course think.,Melissastad,1,0
7f5466f2-ad93-4975-bb40-e03ffaf777b0,Tire blowout on freeway,11/15/24,1119.98,79334,Volkswagen Jetta,Real water mouth.,Deniseville,0,0
8ef4ee88-602f-4121-84b4-4001942e38ce,Rear-ended at traffic light,10/12/24,3522.97,70145,Nissan Altima,Between bed around.,Huertamouth,0,0
e667ab5b-c39b-4fa1-820b-46b7b4fcd736,Tire blowout on freeway,5/28/25,2208.33,27718,Toyota Camry,Brother economic note exist while.,West Heatherberg,1,0
ed9b78c9-37e2-43c7-845c-b38063d5764d,Vehicle not at the scene,1/10/25,9157.16,80914,BMW 3 Series,Father east writer admit indicate of foot ball.,North Danielmouth,0,1
735b13a7-3fa9-4b58-be37-5a1fafca5a71,Tire blowout on freeway,11/16/24,3770.4,49713,BMW 3 Series,Bit message similar according dinner shake within.,Sheristad,1,0
916e382c-8b59-4a31-8af0-efc756b7cf3b,Minor fender bender in parking lot,2/26/25,2200.95,23098,Ford F-150,Specific issue into.,New Michaelborough,0,0
56252b98-9911-4ad5-81e1-8476493a1047,Tire blowout on freeway,9/18/24,200,49356,Subaru Outback,Receive north property hit final.,Jefferytown,2,0
3194f899-17e9-4462-8e7a-c812f1f97c3a,Side mirror damaged while parked,11/23/24,2758.64,79630,Honda Civic,Too make stop each range financial.,Costaside,0,0
50f1bebd-b13d-4870-a344-cacf327db4b5,Side mirror damaged while parked,4/19/25,3530.22,34423,Hyundai Elantra,Stuff manage ready fly task.,East Nathan,0,0
4f2a0363-c45c-4eb2-842c-a33374d3134a,Side mirror damaged while parked,1/5/25,3182.26,82451,Hyundai Elantra,Attack Congress call concern.,South Kelly,0,0
a740a637-6f57-4d48-963c-cf41b38a287f,Minor fender bender in parking lot,3/23/25,3532.53,83340,Honda Civic,Yes young stuff.,Bryanberg,0,0
c6cd61ec-22de-48d9-98be-dad3050c71cc,Windshield cracked on highway,9/4/24,2668.33,82749,Hyundai Elantra,Movie never receive but make.,Hunterside,1,0
071766c5-090f-4578-b917-6689b6758535,Side mirror damaged while parked,2/6/25,2967.95,60517,BMW 3 Series,When early inside identify away play.,New Samanthastad,0,0
296e4869-3c06-441c-9490-c96d6338e649,Minor fender bender in parking lot,11/8/24,1879.18,16873,Subaru Outback,We reality far money year activity without movie.,Barronborough,1,0
ddf0bab3-09dc-460e-945f-7f40fe8f98c9,Tire blowout on freeway,6/12/25,355.75,94598,Toyota Camry,Financial begin arm deal.,Port Lisabury,1,0
1cd6ac2b-6a57-4ebc-974a-65cde795d5bd,Side mirror damaged while parked,5/25/25,1460.04,52963,Honda Civic,Soldier training capital best social.,Christopherland,3,0
eb43360e-715d-4b15-8f81-6d59e2a407aa,Minor fender bender in parking lot,9/16/24,4326.91,11355,Nissan Altima,Close low almost carry.,Port Debrashire,1,0
7970f3f4-5c0c-49a2-916f-d116ba51e3f0,Minor fender bender in parking lot,12/22/24,1621.23,82755,Honda Civic,Draw perhaps cultural kind.,Anthonyview,0,0
5ce51daa-0718-4a09-a378-38cb363d2890,Side mirror damaged while parked,4/6/25,3699.64,41114,Kia Sorento,Just born budget reduce along.,Ruizhaven,1,0
2ce3ec78-4104-4908-8d71-bf574dc9af0f,Rear-ended at traffic light,4/28/25,2946.54,38382,Kia Sorento,Result majority good treatment health pressure.,Johnshire,0,0
14a587b4-8389-43a7-8113-91b59cc668ac,Side mirror damaged while parked,12/29/24,3949.44,50700,Subaru Outback,Specific matter game remember next call.,West Steven,1,0
972ca0cd-3dfa-4487-a1d1-2ab777ff39cc,Rear-ended at traffic light,6/12/25,2325.64,34050,Chevrolet Malibu,Go fear group someone edge east imagine.,New Scott,2,0
2cb823e9-9636-47fb-ac30-45621fa41efd,Tire blowout on freeway,10/4/24,1758.61,47709,Hyundai Elantra,Recent war behavior issue with much team.,Brightton,1,0
f0a93549-5e86-4b70-9f4f-8a84ecb9a1e8,Tire blowout on freeway,7/14/25,3129.22,33548,BMW 3 Series,Be safe team success nothing then change.,West Maxwell,3,0
572ec326-b624-40b3-b608-74b3d112088d,Side mirror damaged while parked,4/5/25,3928.73,65001,Toyota Camry,Himself forget bed well personal.,West Amyhaven,0,0
35c9388b-d1e0-4494-9d9c-021806aef75c,Windshield cracked on highway,10/25/24,6086.24,73517,Nissan Altima,Direction rich reveal prove issue worker improve.,South Jonathanmouth,2,0
ce6c6656-f94f-4ef9-b87d-08beca740014,Tire blowout on freeway,4/22/25,2031.05,33415,Ford F-150,Strong behavior majority become.,Donnafurt,0,0
aa63d788-e753-4dc9-9138-106f7efd1c95,Minor fender bender in parking lot,3/15/25,1801.21,36695,BMW 3 Series,Administration country type your.,Lake Robin,2,0
e7b1bba7-626f-43bf-a26e-3b3e9d027474,Side mirror damaged while parked,11/22/24,2562.28,13898,Honda Civic,Role response sell final administration brother.,Katelynmouth,2,0
578f9d34-81bb-4f1f-92f7-aa4f2d800212,Rear-ended at traffic light,1/25/25,655.21,83469,Volkswagen Jetta,Area pass clearly natural statement chance million.,Lake Brandonville,2,0
8b4596fe-1b01-4d2b-b66b-6fae3fe1c060,Windshield cracked on highway,10/17/24,3448.13,89104,Ford F-150,Into spring agent economic involve.,Ernestside,1,0
0a04b4a5-630a-4e0d-9f18-29e6464fdfe6,Minor fender bender in parking lot,3/24/25,1872.31,12576,Kia Sorento,World new institution paper establish data control.,Port Michael,1,0
d7737dc2-4f6d-45ab-a9e1-1fc4ef59787e,Rear-ended at traffic light,12/31/24,4378.84,15488,Kia Sorento,Among approach pass available those.,Lestad,1,0
c54977e3-eee7-446c-8d2b-a4bfa9c7ed27,Side mirror damaged while parked,10/24/24,1997.78,12290,Honda Civic,Word allow billion change lose.,Rowetown,1,0
cc096f53-80b9-447e-a7f2-75caf8c58a48,Windshield cracked on highway,6/24/25,3727.1,10515,Honda Civic,Minute necessary land.,Hinesland,1,0
982192b3-a259-48ab-becc-7bc6e3bda01d,Side mirror damaged while parked,4/9/25,1730.47,34740,Honda Civic,Garden small use performance.,Whitakerberg,1,0
a34e6481-9209-4f4e-b997-8de920342a89,Vehicle not at the scene,10/4/24,7497.84,73400,BMW 3 Series,Look couple eye into.,New Tonitown,0,1
d90b99a9-ce3f-4a27-901a-4812bcd6e812,Minor fender bender in parking lot,2/5/25,2394.53,96580,Kia Sorento,Happen traditional song manager late price.,Josephfurt,1,0
54dd362a-313d-4ce1-9e41-8af0f6cf721c,Minor fender bender in parking lot,1/31/25,1896.29,84724,Subaru Outback,Understand cover approach floor raise southern high.,Leefort,2,0
829f5a3e-5209-4d4f-8806-f985829753d1,Duplicate claim detected,12/27/24,8305.51,49866,BMW 3 Series,Main research type record education message.,Contrerasfort,2,1
353237e4-6bbb-444f-91f8-cfee526f3ba1,Windshield cracked on highway,10/27/24,1216.48,80058,BMW 3 Series,Address life capital family mother follow.,Lake Scottville,0,0
